id,coordenada_longitud,coordenada_latitud,direccion,construccion_fecha,institucion_ruc
268,-113.992601,-45.7480365,"0309 Kelsey Shore
North Johnathan, MO 84640",2023-03-16,55168682513
269,-175.151736,-71.2840645,"836 Sarah Loop
Lake Donnaborough, FM 27449",2012-11-30,11788822524
270,-162.772732,-50.534964,"71152 Carter Green Apt. 111
East Barbaraton, MS 51365",2016-10-15,91367837330
271,-105.198948,-31.883901,"715 Foley Roads
Kellyton, VT 81484",2022-10-21,28425135508
272,-177.868474,59.854187,"6227 Day Road
Lake Lawrence, RI 86330",2019-03-16,43725191950
273,-52.339497,-74.727864,"PSC 8238, Box 7138
APO AA 24931",2022-11-28,91926636223
274,-32.566674,4.7361205,"60557 Guerrero Shores Suite 333
Bettyborough, AR 72061",2012-08-19,62532769514
275,-0.729873,-40.000152,"113 Foley Plaza
Port Saratown, ME 70590",2000-04-19,73757545859
276,112.962243,34.996021,"316 Mosley Lakes
Ballview, NM 93702",2012-09-14,21357726049
277,142.347500,86.996504,"864 Amy Cape Suite 434
East Nancy, MP 65335",1998-10-09,89380518841
278,-127.159154,61.2418095,"54250 Shelby Views
West Scott, WA 18075",1995-12-15,20975089017
279,156.320725,-68.467882,"PSC 7706, Box 6467
APO AA 64171",2011-03-12,25112135721
280,117.756602,26.147252,"811 Wong Tunnel Suite 711
South Michaeltown, NH 23624",2021-02-14,14105957625
281,36.136612,-81.207407,"326 Juarez Streets
South Andrew, MI 13429",2014-02-18,57250251859
282,-26.171116,-83.851113,"272 Navarro Dam Apt. 439
New Austinmouth, MP 90199",1996-12-20,63938013845
283,-13.878285,-9.5435635,"4460 Elizabeth Route Apt. 632
Simsside, MH 99516",2009-03-07,62642009708
284,151.206850,66.848172,"322 Burns Roads Apt. 854
East Dennisstad, MA 09738",2013-04-27,21477621499
285,-14.149485,-87.809303,"0702 Summers Lakes
South Allisonshire, AZ 76709",2016-09-02,96937810674
286,-95.019315,-50.547519,"177 Denise Villages
West Mark, AS 64569",2017-03-28,28153614710
287,104.430992,-2.801405,"3662 Thomas Light
New Josephhaven, NY 69245",2014-01-07,55100843004
288,110.621025,-20.610964,"958 Watts Course Apt. 019
Wrighthaven, UT 83859",2024-06-26,52391443610
289,100.414358,-36.922670,"856 Samantha Pines
Hansenberg, VT 04917",2006-05-13,12496047255
290,88.584762,-79.770035,"117 Barton Flats Apt. 035
Luisland, ME 91381",2000-07-06,98665769381
291,135.497626,4.6707405,"98262 Mcdowell Mountain Apt. 111
Port Thomasborough, IA 01858",1997-01-01,94951855237
292,107.234326,86.580827,"4263 Lisa Meadows Apt. 126
Hayesmouth, TX 45373",1994-08-05,46282633070
293,-84.656405,-85.2392545,"44937 Downs Rest
East Jessica, RI 77973",2002-09-30,44997138972
294,-89.827814,-48.396185,"497 David Courts
East Krista, MO 59352",2006-10-30,97424223066
295,130.483069,-77.1271995,"Unit 3076 Box 5244
DPO AP 65087",2000-01-13,83327323712
296,1.941059,44.830038,"508 Reeves Run Suite 524
Burtonfort, MD 81052",2013-07-09,91404442747
297,89.106116,64.5525115,"3883 William Forks Suite 330
Blanchardfurt, TX 94858",2001-07-23,77573915534
298,78.078437,84.3769485,"8225 Lee Roads Apt. 771
Rebeccabury, GA 22090",2023-04-04,39986607588
299,167.655958,-83.0135225,"807 Parsons Coves Suite 420
Tapiaville, NJ 16984",2009-12-26,72946194832
300,39.820542,-5.157725,"36282 Roberts Port
Debraside, IA 62703",2014-11-01,56977153569
301,-167.731888,-37.732484,"6465 Smith Run
Ryanborough, NY 58810",2008-03-26,14435631576
302,138.458308,2.001212,"91929 Shea Wells Suite 148
East Deborahfort, VA 55232",1998-11-21,22884643137
303,-170.498851,1.617418,"568 Peter Avenue
Michaelamouth, DE 40765",1999-07-24,17534160654
304,-128.979072,-35.621420,"89362 David Green
Hallton, UT 72348",1995-05-23,52452669183
305,-116.155944,-80.8495285,"2980 Kevin Tunnel
South Lynn, CT 92727",2010-11-24,43584287656
306,46.525163,75.6918515,"9812 Cannon Valley
Mejiaton, AL 24355",1999-02-23,37033189990
307,146.447567,19.119609,"373 Suzanne Crossroad
Jenniferfort, CA 11008",2009-12-31,42462760482
308,28.911514,-7.1130275,"Unit 9628 Box 1903
DPO AA 98275",1997-11-19,63717466358
309,25.816518,-48.0301605,"6150 Lane Locks Apt. 083
Lake Theresashire, MI 34807",2018-01-02,99924152159
310,-37.936438,75.3307035,"213 Nicholas Union Suite 461
Normaside, MO 31401",2021-10-20,12496047255
311,135.199327,-82.129576,"78816 Connie Avenue Suite 106
Hillchester, PR 95918",2015-12-04,95980512764
312,124.732813,81.2549845,"45940 Randall Shore Suite 755
Amandahaven, NV 00561",1995-06-29,36198922669
313,-18.240842,36.592532,"45614 Mcbride River Apt. 281
Thomasland, NY 94303",2010-11-15,98432525912
314,-94.190694,-13.9904235,"643 Dylan Radial Suite 023
North Jamesville, NE 92466",2024-04-30,48068435586
315,-179.136458,-76.8648525,"362 Jackson Crossroad
East Michelle, GU 14281",2015-10-30,94320090595
316,169.410861,17.569247,"6261 Diane Light
West Markshire, WA 92540",2010-08-06,20347583419
317,77.650803,-53.1849885,"USNS Ramos
FPO AA 21078",2009-06-06,20329302150
318,80.989526,-38.435700,"788 Melissa Way
Knightside, DC 86475",2000-09-12,69238403409
319,-96.674240,-21.361358,"543 Alexandria Ways
South Joelberg, NM 86674",2006-04-14,47374104201
320,-3.905733,-47.7453495,"745 Parker Way
Martinborough, GU 48948",2021-09-28,72967196329
321,-62.898633,41.499989,"63376 Bennett Views
South Philip, WA 29552",2013-04-25,60278581775
322,114.893339,-77.592466,"730 Justin Common
Lake John, DC 87207",1997-10-16,77973982387
323,-39.679038,24.771130,"4917 Makayla Road Suite 830
Kyleshire, CO 19560",2000-07-17,99555831053
324,-176.853042,15.622829,"8735 Morgan Via
Lake Mirandachester, CA 02265",2006-09-29,95114096855
325,-134.355917,-63.346556,"27935 Christy Landing
New Alexandra, SC 09298",2010-06-23,89881076599
326,-3.442859,78.2021695,"PSC 6643, Box 9535
APO AE 93454",2004-01-14,98492722311
327,51.310918,-19.9189455,"138 Robert Motorway Suite 027
Sharpberg, SD 23750",2012-10-11,51760729045
328,-30.073582,47.9486255,"Unit 3582 Box 5061
DPO AA 89009",2010-09-04,89881076599
329,179.759616,-31.945322,"9598 Michael Throughway Suite 651
New Matthew, SD 21711",2024-06-19,47184642530
330,37.419947,-48.552348,"1318 Ballard Pass Apt. 551
New Matthewtown, AK 01948",2011-01-17,88538618676
331,-133.492458,-19.037146,"85628 Thompson Rue
East Rachelside, PA 70524",2015-04-16,77456771923
332,-120.064074,-40.156126,"Unit 9659 Box 0818
DPO AA 73857",1999-05-25,48068435586
333,-120.504670,83.792631,"10266 Eileen Ramp
North Stephaniefurt, MN 65387",1997-10-11,41718242076
334,18.681235,-62.007846,"964 Cook Neck
Lake Latoyashire, WY 44525",2005-07-11,62669756938
335,-179.445260,83.341720,"31179 Morrow Flat
North Carlosmouth, NH 85253",2006-03-17,46952826393
336,-56.449383,37.443749,"863 Anderson Valleys
Mirandaview, WY 07027",2022-12-04,85924146155
337,22.855167,45.8376365,"0133 Serrano Points Suite 273
Nicholasfort, NV 00501",2020-08-20,17965113096
338,-124.556442,87.8448815,"1382 Parks Locks Apt. 133
East Anthonyton, ID 36652",1997-07-09,26816584628
339,140.390306,1.3023195,"77859 Keith Gateway
Mendozamouth, AL 83688",2024-03-17,77516665307
340,146.028637,24.975543,"55843 Thomas Falls
Crystalfurt, KS 47300",2004-05-20,73757545859
341,-161.356899,45.967041,"USCGC Hall
FPO AE 47894",2017-03-11,75252570829
342,-157.443220,-57.280856,"26560 Andrea Viaduct
Sotoberg, UT 34298",2009-12-08,22221686187
343,-109.351366,11.6941345,"3611 Rodriguez Vista Suite 328
Christopherborough, OR 14587",2006-06-01,78747313217
344,-90.794259,4.2780865,"7605 Eric Burgs
Andrewland, NV 47831",2004-08-29,35136491761
345,39.348949,29.385468,"475 Jillian Isle
Port Vanessabury, KY 51545",1997-04-25,46342774449
346,58.190501,-88.916329,"81279 Mckenzie Springs Suite 789
Deborahfurt, MP 81177",2008-03-24,65065360360
347,104.636689,-16.532574,"03783 Hughes Station Suite 111
South Michael, TN 10470",2000-02-01,70702256091
348,-98.973996,-5.1516995,"Unit 1257 Box 1946
DPO AP 65406",2015-04-28,14326447500
349,66.131320,0.681456,"77830 Campbell Neck Suite 942
Kimberlyview, MP 58289",1998-03-19,38674930160
350,-96.985848,-78.846300,"213 Johnny Drives
South Juliefort, UT 80037",2001-08-16,11439351342
351,32.417649,71.225292,"035 Smith Forks Suite 445
Cuevasbury, CT 38034",2021-07-07,19205674286
352,-80.651915,-85.5560875,"77996 Jamie Tunnel Suite 568
New Jared, MH 01385",1997-09-20,92212706430
353,-11.477630,3.886737,"14234 Anthony Valley
North Christopherfurt, MO 36768",2015-10-29,52070439769
354,-37.661006,4.640507,"435 David Landing
Codyborough, VT 52383",2019-05-03,89466490441
355,-53.923613,-18.590522,"0313 Walters Path Suite 433
Tracyport, NJ 66836",1995-09-18,87009486416
356,63.833196,-62.738156,"63175 Fernandez Coves Suite 762
West Ronaldside, OH 01417",2004-04-16,25542575505
357,-124.820507,45.645301,"9701 Alexander Wells Apt. 554
New Darren, NJ 27008",2022-02-26,52016036890
358,136.202533,2.8452235,"3259 Lee Square Suite 237
Brianbury, ME 39686",2015-07-20,34452745889
359,113.620889,29.426986,"227 Caldwell Mall
Brittneymouth, AS 67261",2022-01-14,16078680042
360,-134.946315,-62.3645155,"04970 Walker Canyon Apt. 687
West Leslieberg, NC 27933",2008-03-02,94990551306
361,166.225839,41.768005,"3538 Hernandez Stravenue
Luisville, AL 70622",2019-11-02,42875461634
362,158.149877,68.0127365,"8140 Williams Burg Suite 258
Weberton, MH 40432",2019-04-23,26791947486
363,1.730006,-3.2613435,"PSC 8723, Box 8905
APO AA 34103",2012-09-18,90872795174
364,14.840894,50.102013,"76350 Jerry Lane Suite 925
South Dylanshire, CT 35303",2001-09-23,81073829614
365,-176.759484,51.024694,"31885 Seth Unions Apt. 409
Karenmouth, WY 25574",2001-01-25,36313030863
366,-102.532028,-87.606306,"756 Pamela Mission Suite 595
Dawnville, WV 67198",2016-09-23,26298887756
367,-109.908520,36.7762715,"435 Lauren Forges
Joelberg, PW 47233",1996-10-13,61883977516
368,-147.615956,-49.7254235,"7480 Ellis Underpass
North Jamesport, DE 24694",2016-04-01,24583600989
369,79.777782,57.108555,"8684 Petty Lane
Port Todd, KS 35491",2001-12-19,79447772748
370,-116.987568,-66.5484035,"3691 Williams Manors Suite 027
East Meganton, ID 25355",2008-10-03,88820605877
371,159.334667,-22.288277,"46095 Richards Turnpike Apt. 145
North Ryan, OK 80318",2004-12-06,19286692753
372,-53.325877,43.297868,"00338 Jocelyn Bypass Suite 746
West Markmouth, NM 59472",2001-04-09,86939598594
373,101.720749,-80.0534465,"20886 Chavez Club Apt. 760
Lake Sarahville, DC 62936",1997-07-24,18148006937
374,115.888102,-60.134241,"6050 Gallegos Land
Dixonmouth, OK 36089",2015-08-07,45529563643
375,-95.174429,38.052571,"307 Harris Glens Apt. 738
Port Eric, NV 65611",2009-06-05,83586997279
376,89.374503,-22.343738,"920 Allen Vista Apt. 648
North Melissa, GU 25726",2009-12-18,15272641659
377,137.630165,30.3053895,"6575 Aguilar Extension
Knoxfurt, WI 80621",2013-12-16,82763314834
378,90.760927,78.7233175,"970 Williams Lane
Adamhaven, NE 43181",2011-09-02,13653101776
379,-90.769592,-33.0155595,"2221 Amy Pine Suite 947
West Stacey, HI 48673",2009-01-05,52449503873
380,152.415851,14.3008535,"21415 Alexandra Mountain
Smithstad, UT 34944",2011-03-11,45732492387
381,158.967551,22.230241,"66114 Megan Station
Jonesstad, NM 17276",1998-10-22,96246844507
382,58.423330,63.576971,"9470 Murray Ports
Hunterchester, ID 42543",2000-08-01,77973982387
383,145.641383,-6.0474495,"960 Webb Turnpike
East Troy, ID 92469",1997-09-10,36038179207
384,-35.654285,-77.9063615,"USS Garner
FPO AE 06232",2002-12-30,14958682621
385,-42.112500,-29.7656285,"844 Roberson View Apt. 798
Sandersmouth, DE 79061",2017-08-27,22734509922
386,54.627633,-49.0371605,"546 Jose Overpass
Williamsstad, MT 35240",2018-05-09,91926636223
387,-161.259162,21.9132595,"221 Franklin Drive Suite 108
Lake Lorraine, NE 24351",2023-03-04,42335691730
388,1.732697,-83.8004885,"7812 Patrick Loop Suite 734
Raymondhaven, KY 22690",2000-01-07,58332063506
389,154.553720,-67.350500,"35056 Daniel Squares Suite 053
Lake Nathaniel, FL 44742",2001-03-22,80466740287
390,-149.808240,-78.5741815,"9229 Porter Plains
Thomastown, IL 65638",2022-09-12,45732492387
391,8.024598,81.7582035,"PSC 6228, Box 8997
APO AE 26261",2005-03-26,83507107646
392,83.105050,-0.181292,"038 Raymond Ville Apt. 415
Grahamshire, AR 95905",2006-05-22,38674930160
393,-33.289014,35.565259,"329 James Estates
Barbarastad, PR 64988",2011-10-29,96320427474
394,-54.868005,80.627455,"867 Richard Motorway Suite 849
Kellychester, CT 31565",2016-09-06,66934597677
395,102.138859,36.386106,"335 Keith Light
East Robertmouth, GA 42943",2010-07-01,98115915794
396,-130.083309,67.4755715,"1362 Sarah Village Apt. 588
Bethanyside, MH 91798",2004-09-16,93821842903
397,66.640218,23.486788,"53550 Curtis Road Suite 377
Buckleyville, FM 33563",2009-09-06,60055737796
398,174.097061,-51.1044895,"58424 Evans Camp
Port Michaelmouth, NV 70603",2021-06-01,53798595600
399,-160.427162,-84.4372155,"0629 Lucero Mount Suite 189
Andreaborough, ME 58432",2010-03-22,42196577825
400,-13.374119,-12.4273975,"93236 Mendez Springs
Carolfurt, NE 84667",2013-12-16,96696111183
401,-106.796348,9.9605265,"85708 Davis Lakes Apt. 861
Lisaville, NV 60998",2011-12-07,85652387525
402,-127.079606,86.3031045,"07951 Danielle Crossing
Sanchezhaven, PR 98973",2002-04-18,54545632683
403,-27.877248,-35.8261665,"5063 Shane Ridges Apt. 799
Jeffreyhaven, OR 67791",2012-06-19,60423268513
404,0.871124,-86.668487,"04661 Spence Coves
East Victoriashire, OH 61506",2002-03-12,95344526800
405,-59.170534,-5.076824,"5657 Brandon Estates
North Christineview, LA 20246",2013-04-25,35510577773
406,-72.243712,89.0934385,"4863 Stephen Circles Suite 587
Adamville, CO 42950",2013-10-03,78477918905
407,113.008066,74.542296,"39137 Anthony Mountain Apt. 798
New Raymondstad, MA 51422",1996-07-11,19546917389
408,29.431540,14.693829,"2216 Christina Isle Apt. 850
Sethton, AL 15061",1995-08-13,61047434301
409,97.447604,-85.8452605,"54514 Booth Expressway
New Alexander, ID 72066",2022-02-17,43502157330
410,96.084438,-34.0830335,"6732 Christina Circles
Maryland, OK 00848",1997-11-09,30667062395
411,-112.849476,41.372125,"511 Escobar Islands
West Thomaston, NH 57107",2001-11-18,89466490441
412,-156.416606,-47.091390,"9538 Montgomery Groves Suite 810
Martinberg, NE 62069",1997-08-12,37389343101
413,-99.043649,-3.702175,"4349 Navarro Pines
Karenhaven, WA 78192",2004-03-14,68851705507
414,43.115630,50.610961,"27878 Jessica Burg Apt. 246
South Alicia, IL 49471",2000-08-04,45332564434
415,14.491114,72.506055,"8695 Nathaniel Haven Apt. 391
Taylorberg, LA 94897",2020-11-12,21935722208
416,172.436180,21.598273,"9396 Mckinney Ferry
North Lorimouth, AZ 57597",2007-11-08,83022061322
417,-155.184412,53.876241,"4588 Ramirez Underpass Apt. 917
Hancockland, GU 73984",2021-06-07,49434630060
418,4.803550,-72.4733565,"465 Susan Ford Suite 376
Daisytown, NH 22740",2022-02-15,67624742502
419,-81.725984,-31.314349,"1962 Wendy Route Apt. 504
Anthonyhaven, NM 72441",2005-05-26,94951855237
420,-159.853117,85.151786,"48539 Hahn Plain
Kenttown, PW 28727",2015-04-06,23686720961
421,143.415257,53.047746,"30853 Lynch Junctions
Brianshire, VT 11005",2004-07-26,42386575483
422,-100.646352,51.3708395,"PSC 4476, Box 2584
APO AA 37571",1995-12-06,17965113096
423,134.427103,-56.2933055,"92874 Kristen Streets Suite 484
Brandonmouth, PA 73568",2016-09-19,19286692753
424,97.508906,31.245000,"8486 Jodi Spurs Suite 883
Longberg, MH 78186",1995-07-24,35028562558
425,41.498630,87.7552315,"667 Lane Freeway
Lake Meganville, MT 66775",2017-08-23,24251813753
426,-58.583509,-86.064821,"86688 Kelly Hills Suite 752
West Nicolemouth, FM 28515",2006-02-20,81924814453
427,163.290818,-70.805741,"17666 Cowan Center
Ericton, HI 21783",2012-01-13,69919513744
428,-27.791815,-2.930796,"PSC 1657, Box 5076
APO AA 46896",2003-05-15,88750116438
429,-81.110165,-61.4977495,"688 Perry Shores Suite 419
Garrisonfort, MI 47946",2013-01-26,30709543819
430,87.956063,-34.749355,"USNS Scott
FPO AP 21978",2017-04-06,98073680174
431,-147.809708,69.973598,"USNS Taylor
FPO AE 35839",2008-01-30,43738737635
432,-145.178680,-12.955044,"9983 Steven Plain Apt. 869
West Mariaberg, IN 36842",1997-11-20,84643186664
433,26.950710,49.7870715,"85910 Baker Club Suite 724
Andreaview, TX 56398",1999-07-03,58385060734
434,49.133701,-23.727863,"379 Velazquez Path Suite 484
Alexandraport, MP 05529",2014-01-10,60350491459
435,175.434827,-11.308337,"09374 Hays Curve
Chapmanfurt, NV 33506",2009-04-04,46621764739
436,-34.991327,-64.608394,"8387 Sanchez Gateway Apt. 146
Sharonside, VT 09322",2006-07-28,98073680174
437,-78.576324,0.6962265,"278 Thompson Shore Suite 052
Port Jennifer, GA 57760",2012-04-21,11654212828
438,-161.036145,-74.8119985,"8395 Catherine Tunnel
Ronaldmouth, MH 71937",2023-05-12,88291262480
439,176.677521,-52.763193,"7739 Morgan Landing Suite 120
Victoriamouth, UT 02956",2002-08-03,58587399993
440,-146.524733,-73.911114,"0252 Krueger Common
Allisonberg, CO 19381",2015-06-18,34188171784
441,18.501204,6.803468,"16222 Barbara Canyon Apt. 018
Adamsberg, TN 81221",2021-04-01,23251840700
442,-121.212949,6.7760995,"USS Griffin
FPO AE 91736",1999-08-05,57250251859
443,-48.072633,7.5844735,"631 Victoria Alley
Port Lauren, DE 30265",2009-06-01,18865714319
444,-152.810165,-71.0601905,"66200 Joseph Oval
Mercadoside, NM 39485",2006-12-31,48524137407
445,12.292433,65.115447,"96123 Harris Island
Johnsonchester, MO 47643",2008-02-15,45868822005
446,-164.217322,14.3404625,"10644 Amy Mountain Suite 450
North Pamelashire, NE 47588",1999-10-04,46621764739
447,101.535673,-9.062982,"876 Tanner Brooks Apt. 413
West Johnfort, RI 31796",2023-04-06,64282235708
448,-126.495773,50.989842,"57087 Jennifer Street Suite 703
Mcfarlandburgh, TX 22033",2022-11-11,83586997279
449,5.543091,16.5646065,"8197 Jaime Plain Suite 441
Rosetown, IN 40204",1997-08-23,42196577825
450,-39.665473,23.0288825,"81511 House Pike
East Priscilla, NY 56940",2013-05-10,52252621879
451,46.027465,-50.662004,"3273 Simmons Radial Apt. 599
Lake Cynthia, CO 15365",2005-04-19,55421253056
452,-6.639011,-0.5122775,"9392 Cheryl Terrace Apt. 646
South Louis, OH 48541",2011-01-24,67506616224
453,150.588657,68.591118,"690 Jonathan Mall Apt. 021
Duncanshire, TX 77141",2021-10-04,29372119425
454,-125.542421,82.501981,"61101 Nicole Camp
Carpentertown, OK 58586",2009-03-18,24113254284
455,43.512819,42.522866,"37653 Joseph Forks
New Michelle, MT 79812",2015-04-16,33175062828
456,28.246386,-75.0303945,"USCGC Warren
FPO AE 84114",2004-04-19,40774480957
457,-103.649509,88.622544,"029 Julia Streets Apt. 251
Dunnville, MN 16733",1994-09-23,93076044467
458,-178.664448,-16.2408595,"PSC 2995, Box 3199
APO AA 18779",2001-02-02,81212897729
459,37.633728,-14.9579895,"483 Smith Crossing
Lake Johnburgh, VT 54688",2004-09-30,90554420806
460,-103.929214,78.3742885,"0019 Schwartz Wells Suite 050
Lake Kaitlyn, MT 30688",2020-06-15,92212706430
461,-31.484269,-63.652202,"USS Jones
FPO AP 65456",2003-12-14,59924729285
462,54.083431,86.660091,"746 Carter Island
Sethfurt, NC 19968",2007-09-03,77257039214
463,7.945524,-1.8784795,"2138 Carter Crossing Apt. 003
Manuelbury, LA 43309",2020-11-14,54014213031
464,-68.860129,88.5516515,"4499 Lori Village Apt. 835
West Denisefort, IN 43215",1996-08-12,14105957625
465,-173.397970,43.0518895,"332 Sandra Land
Shaneburgh, OK 27913",2014-02-08,31579952903
466,-1.725953,-50.309163,"506 Eric Gateway Suite 722
Jerrystad, AS 56207",2008-05-04,30944253574
467,29.604089,-52.959927,"Unit 7200 Box 6438
DPO AE 26210",2021-10-16,40774480957
468,-12.965126,0.0776995,"75762 Jared Bypass
East Paulafort, KY 81524",2014-10-05,35876358188
469,-31.718261,28.6013605,"1934 Rangel Mount Suite 133
South Paulberg, SD 75332",2022-09-08,79447772748
470,-97.607530,-60.8828665,"585 Brenda Views Apt. 367
East James, NH 35116",2013-02-07,11788822524
471,-38.728716,53.1276775,"PSC 6034, Box 1589
APO AP 57361",2016-11-09,28552261917
