aforo,nombre_seccion,grado_id,sede_id
8,DarkSalmon,6,514
29,Olive,6,1356
28,DarkBlue,8,656
25,GoldenRod,6,1270
23,Black,2,1265
17,SlateGray,1,1512
6,CornflowerBlue,6,1832
28,Yellow,0,682
29,PaleTurquoise,0,805
30,MediumSpringGreen,4,885
5,PapayaWhip,2,159
13,Lime,10,1104
37,Violet,0,1787
5,LightCoral,0,336
22,Ivory,9,1444
16,Tan,2,1289
32,DeepPink,3,1724
11,DarkSeaGreen,8,1474
28,Orange,2,1650
37,DarkSlateBlue,6,1367
26,ForestGreen,5,1838
36,PaleGreen,3,1838
21,Olive,6,1836
39,Olive,1,211
31,Teal,2,1077
6,DeepSkyBlue,1,1275
22,LimeGreen,2,1245
34,Beige,0,351
10,Gold,1,1061
29,Lime,6,1456
10,Purple,2,1015
12,SaddleBrown,9,709
24,Fuchsia,4,1207
34,FloralWhite,2,266
13,IndianRed,2,1761
11,Navy,8,221
17,LightCoral,5,380
9,Aquamarine,7,1668
22,PaleGreen,6,1601
32,Tomato,0,1942
12,Cyan,1,566
14,DarkGray,4,1079
34,Crimson,7,1681
5,LightSkyBlue,10,1195
5,Green,9,1626
36,MediumSeaGreen,0,484
28,SlateGray,3,253
27,Violet,4,601
35,Pink,7,1227
32,Magenta,8,512
32,Crimson,1,1256
18,HotPink,9,382
6,Red,9,1706
35,OrangeRed,10,1827
23,LightGreen,2,1898
27,HoneyDew,2,1228
40,Blue,0,1195
36,MediumVioletRed,7,1784
32,DarkGreen,1,1677
20,Violet,1,376
33,DarkSalmon,8,1225
9,BlanchedAlmond,0,803
26,DarkOrchid,10,1795
23,Snow,7,1898
34,DeepSkyBlue,0,1489
26,IndianRed,0,376
16,LightBlue,7,1184
33,IndianRed,9,1397
21,OrangeRed,4,148
40,DarkOrchid,6,226
26,Maroon,7,360
19,Chocolate,4,1994
23,Plum,4,747
6,LightGoldenRodYellow,7,543
29,DarkOrange,8,1477
12,LightPink,7,503
7,Turquoise,8,1718
20,NavajoWhite,6,703
23,DarkOliveGreen,3,472
33,Moccasin,0,1695
29,SlateBlue,6,1289
33,MediumSlateBlue,5,1225
9,Green,6,1152
16,LightSlateGray,2,1171
34,DarkKhaki,4,364
19,MediumVioletRed,5,1072
32,Sienna,2,148
15,LightGoldenRodYellow,10,1005
38,DarkSeaGreen,7,102
39,HoneyDew,3,1535
8,LightSalmon,4,497
17,HotPink,0,1202
26,Tan,3,1759
23,Thistle,0,946
18,DarkSeaGreen,10,1893
14,LimeGreen,3,1267
37,DarkSlateBlue,1,741
28,YellowGreen,0,1008
28,LightSalmon,0,1795
35,Coral,3,989
18,Linen,3,1625
5,CadetBlue,10,543
29,Moccasin,2,429
6,Cornsilk,10,1681
8,PapayaWhip,8,1862
11,LightGreen,6,594
10,Olive,7,47
25,DarkTurquoise,6,620
40,Teal,8,886
14,DarkOrchid,8,1617
40,MistyRose,6,720
5,Cyan,5,1934
13,DarkGoldenRod,10,796
9,DarkGray,7,173
29,AntiqueWhite,3,407
40,Magenta,2,344
34,DarkGreen,10,186
11,PowderBlue,7,794
22,LimeGreen,6,920
30,OrangeRed,4,1735
16,OldLace,1,780
28,Yellow,1,476
17,Navy,6,919
19,HotPink,3,28
13,Red,9,1434
11,SandyBrown,9,1329
36,LightPink,1,531
31,SpringGreen,7,1002
34,Ivory,8,799
31,DarkOrchid,9,483
6,Wheat,6,224
34,LimeGreen,4,1327
37,CadetBlue,3,1226
22,Black,3,367
8,DarkTurquoise,9,1579
22,RoyalBlue,0,1784
17,Coral,6,403
38,Khaki,0,612
9,Yellow,3,1823
25,DeepPink,2,1705
12,DarkOrange,1,1997
38,LightGoldenRodYellow,2,1481
36,Crimson,4,811
26,MistyRose,9,1796
19,LightPink,5,739
21,LightGoldenRodYellow,7,178
39,SlateGray,10,334
25,LightGreen,0,747
35,DarkGoldenRod,7,1100
6,Olive,1,382
29,Lavender,0,398
18,NavajoWhite,1,930
15,LightGray,7,1866
18,SaddleBrown,10,690
11,DarkOrange,9,753
34,MintCream,2,705
7,YellowGreen,5,266
21,Green,4,489
29,LemonChiffon,1,225
12,Gold,4,600
20,SaddleBrown,8,459
20,LightSalmon,5,118
11,LightBlue,9,102
31,Khaki,8,1223
26,Gray,7,1482
38,DarkGreen,0,277
8,Black,4,960
32,NavajoWhite,9,1873
26,Navy,3,1740
26,OrangeRed,6,966
36,Chocolate,3,1753
33,SpringGreen,7,1900
29,PeachPuff,4,647
37,DarkOliveGreen,0,1008
14,RoyalBlue,0,1516
13,Maroon,0,1288
22,BlueViolet,7,1175
5,DarkMagenta,2,626
15,PeachPuff,3,1776
11,Tan,1,1630
12,BlanchedAlmond,10,680
9,MediumTurquoise,4,1529
11,Maroon,6,812
15,Blue,5,712
9,PapayaWhip,8,1310
20,DarkOliveGreen,4,546
14,RosyBrown,10,1799
34,LawnGreen,8,1571
27,LightSlateGray,4,1364
7,MistyRose,10,582
15,Aqua,1,1561
27,WhiteSmoke,0,1483
35,GoldenRod,1,322
27,GhostWhite,5,252
27,Yellow,9,367
10,GhostWhite,3,1890
12,Aquamarine,1,1713
40,Maroon,0,1739
6,MediumTurquoise,1,555
27,DarkSlateGray,4,1769
22,Gray,0,1503
15,LightYellow,0,963
7,SandyBrown,0,604
12,MediumSpringGreen,6,1127
6,Purple,8,433
38,LightPink,10,1170
14,BurlyWood,2,643
9,DarkGray,3,767
29,LightSalmon,0,1048
21,LightCoral,6,355
23,SkyBlue,9,1706
8,Azure,5,161
16,MediumSlateBlue,9,465
23,Cornsilk,5,906
14,Fuchsia,7,956
35,DarkSlateGray,9,1814
25,Red,8,1969
18,DarkGray,8,824
23,MediumOrchid,0,346
40,PaleVioletRed,7,1474
28,LightBlue,6,519
20,LightGoldenRodYellow,9,291
25,Khaki,10,1476
31,LawnGreen,8,618
33,LightGray,7,1970
8,PowderBlue,8,518
5,YellowGreen,8,500
32,Cyan,7,581
39,DarkOliveGreen,2,964
25,Snow,1,327
17,Purple,5,1995
14,PaleGreen,0,1659
24,Crimson,2,1406
33,CornflowerBlue,10,1533
34,LightGoldenRodYellow,4,587
13,Linen,2,1937
26,Salmon,5,1975
7,LemonChiffon,5,1868
12,Violet,7,351
23,Magenta,4,1289
27,Chocolate,0,820
16,MediumSlateBlue,4,1479
9,Chocolate,6,99
23,DarkViolet,8,1544
37,Gold,4,1099
22,MintCream,0,1648
24,Olive,2,432
20,HoneyDew,4,615
35,MediumSeaGreen,5,1419
30,GreenYellow,3,856
36,SeaGreen,5,656
5,Purple,4,1035
24,MediumSeaGreen,9,95
38,BlanchedAlmond,3,1110
7,PowderBlue,5,1832
32,DarkGray,6,1285
40,LightGreen,8,640
24,LightGoldenRodYellow,10,540
31,MediumVioletRed,5,865
33,DarkSalmon,8,233
15,DodgerBlue,1,1708
24,DarkGray,5,550
22,ForestGreen,9,1947
11,Peru,9,1172
22,SeaGreen,5,678
27,DarkCyan,6,916
24,MediumSpringGreen,2,1924
35,Azure,1,1116
32,Tan,10,341
30,MediumOrchid,4,843
39,CornflowerBlue,10,390
7,DarkTurquoise,5,1598
21,MidnightBlue,6,380
35,DarkGreen,7,214
25,MediumAquaMarine,7,321
10,DarkOliveGreen,2,1693
14,Tomato,0,1310
30,MediumOrchid,9,1262
37,Linen,2,671
7,DarkRed,9,733
6,LimeGreen,6,944
26,RosyBrown,8,144
8,PeachPuff,5,1525
35,MediumSpringGreen,10,39
21,DarkCyan,2,1806
33,IndianRed,0,400
11,LawnGreen,4,866
16,LightGray,10,800
28,Teal,1,392
11,LightYellow,5,922
9,Linen,8,296
32,Turquoise,6,730
36,LightPink,1,1778
24,MediumPurple,6,1972
10,DarkRed,0,124
34,LimeGreen,10,1234
6,OliveDrab,4,235
19,CornflowerBlue,10,91
25,SlateGray,6,467
23,SlateGray,8,1682
38,DarkCyan,3,1943
21,Aquamarine,8,1618
22,Azure,9,1774
14,Brown,0,797
19,Green,4,1120
21,GreenYellow,4,975
29,DarkOrchid,7,1571
9,DodgerBlue,9,882
32,Pink,10,1338
24,Snow,3,1256
26,White,0,65
25,Brown,7,471
27,Moccasin,6,1066
22,DarkSeaGreen,7,1793
23,HotPink,0,829
22,Purple,9,1554
27,Azure,2,681
27,Aqua,3,762
15,BurlyWood,5,258
22,PowderBlue,6,1815
29,DarkSlateBlue,0,931
19,Coral,0,875
8,AntiqueWhite,6,690
11,SeaGreen,3,1535
9,BlanchedAlmond,8,401
11,LightCyan,2,1161
28,Turquoise,9,1027
14,Gainsboro,8,1556
11,LightPink,2,1839
13,Linen,4,1481
36,SeaShell,10,78
29,Blue,5,1599
39,DodgerBlue,8,1150
32,Magenta,7,708
32,Chartreuse,1,842
10,PaleGoldenRod,3,15
7,SlateGray,6,906
21,LightCoral,7,1690
16,PaleGreen,5,729
21,HoneyDew,8,314
16,SeaShell,2,1653
27,GhostWhite,6,1324
17,GhostWhite,3,579
15,LightGray,3,70
29,BlueViolet,4,1077
17,Gainsboro,10,278
37,RoyalBlue,9,1298
37,PaleGoldenRod,10,887
5,YellowGreen,8,1765
37,Turquoise,0,843
21,Green,9,92
14,DarkOrange,6,699
8,Linen,1,501
33,DodgerBlue,1,911
26,LightCyan,9,282
5,Crimson,3,1333
26,DarkKhaki,4,1690
24,Silver,1,1368
12,DarkRed,3,1528
14,Ivory,3,1117
30,Beige,10,133
11,DeepSkyBlue,6,1991
37,Chartreuse,4,336
13,MediumTurquoise,7,1267
37,Aquamarine,3,1871
21,Silver,9,867
40,Chocolate,2,1224
15,IndianRed,10,1404
24,CornflowerBlue,0,117
31,LemonChiffon,2,149
19,Lime,5,1825
17,CadetBlue,4,124
25,Plum,10,1740
35,MediumSeaGreen,0,650
30,DarkSalmon,5,1100
9,CadetBlue,6,263
36,PeachPuff,7,470
12,DarkGreen,6,1598
25,SlateBlue,10,1164
21,LightGoldenRodYellow,10,833
33,Gray,8,1674
39,LightSteelBlue,2,1224
6,DarkKhaki,3,559
28,MediumSlateBlue,7,259
40,LightGoldenRodYellow,10,1045
31,DarkBlue,7,291
22,Gray,1,500
9,MistyRose,5,1482
23,MistyRose,1,1975
36,Fuchsia,10,409
9,DarkTurquoise,8,1541
6,LawnGreen,9,1020
36,DarkCyan,5,1322
19,Lavender,5,756
12,Lavender,10,371
23,PaleVioletRed,6,577
34,Chocolate,3,530
26,PeachPuff,8,369
27,MediumPurple,5,1266
9,SlateBlue,6,528
14,Cyan,5,1862
37,LightGray,8,1425
7,DarkTurquoise,4,1532
30,DarkKhaki,5,1343
11,Lime,2,863
20,DarkGray,7,1587
17,CornflowerBlue,1,1125
11,Sienna,6,1811
14,MediumTurquoise,3,227
14,DarkViolet,10,709
38,Purple,3,936
37,DarkMagenta,4,1928
26,SlateBlue,7,1682
27,PaleGreen,8,412
25,Coral,3,1297
31,LightGoldenRodYellow,7,928
39,LemonChiffon,10,291
39,Beige,8,243
34,DarkKhaki,0,1321
27,DarkOliveGreen,3,292
26,MediumTurquoise,7,1525
27,Navy,3,1034
20,AliceBlue,4,1762
36,Indigo,9,878
38,HotPink,0,206
33,Ivory,8,1264
35,Navy,5,1908
9,Fuchsia,6,65
38,SteelBlue,8,1627
26,DarkTurquoise,9,1688
32,BlanchedAlmond,4,1510
30,OrangeRed,10,1001
37,MediumBlue,8,458
22,PeachPuff,1,1500
18,SlateGray,5,1743
12,MintCream,1,914
37,LightGoldenRodYellow,1,1549
28,LightBlue,5,1519
12,Red,6,1221
14,LightSlateGray,5,1489
39,SlateBlue,4,1067
9,LightGreen,0,1435
37,Coral,7,880
35,DarkGray,4,642
17,DarkViolet,9,982
6,MediumSeaGreen,2,41
25,LightSeaGreen,7,941
26,SeaShell,3,1452
35,Indigo,5,339
38,DarkMagenta,3,1288
20,Yellow,5,772
33,Turquoise,4,1888
24,LightBlue,4,814
37,DarkGoldenRod,0,843
19,PapayaWhip,0,1227
39,MediumBlue,2,1164
40,DarkGreen,7,71
15,AntiqueWhite,1,1423
7,Wheat,2,989
27,LightGray,6,110
14,Gainsboro,8,755
30,PaleTurquoise,1,1979
19,Brown,5,182
29,IndianRed,3,1221
14,DeepSkyBlue,9,876
36,Gold,5,1130
15,LimeGreen,1,1866
7,SteelBlue,9,1320
13,LightSalmon,9,155
23,Khaki,6,870
8,Maroon,8,419
37,Ivory,10,1233
15,Ivory,1,586
35,BlueViolet,0,618
15,LightSalmon,3,636
21,DimGray,7,1632
7,LavenderBlush,6,969
36,DarkOliveGreen,9,1009
38,Yellow,1,1555
37,LightBlue,5,1209
20,DarkTurquoise,2,1130
33,Violet,3,1818
12,Gray,8,974
22,Green,4,117
38,SaddleBrown,4,793
24,LightSalmon,5,1146
37,LavenderBlush,0,1877
21,Lavender,6,418
30,PaleGoldenRod,8,1060
30,Green,1,334
37,RoyalBlue,1,208
24,LightSeaGreen,3,443
18,PaleGoldenRod,2,288
9,BlueViolet,5,777
13,DarkMagenta,1,1404
19,IndianRed,2,758
19,Coral,3,1780
38,CadetBlue,3,1276
32,LightBlue,6,1927
5,GreenYellow,8,363
9,DarkSalmon,6,381
19,LightGray,8,1138
32,Pink,4,820
22,WhiteSmoke,4,932
5,Black,2,798
15,Cornsilk,10,255
27,DarkGoldenRod,3,1650
30,DarkOliveGreen,10,200
17,Yellow,2,1216
10,Cyan,4,1731
16,DarkCyan,1,296
5,OldLace,10,1417
13,MediumSlateBlue,5,1481
31,Lime,8,1664
17,SeaGreen,2,1776
39,SlateGray,9,1831
13,LightSkyBlue,9,1632
30,LightYellow,4,165
9,Aquamarine,7,491
30,SpringGreen,9,1445
9,PaleTurquoise,4,523
28,Silver,5,666
18,Indigo,6,1066
33,SeaShell,2,156
17,Yellow,2,810
40,Teal,3,1178
17,DarkSalmon,7,558
39,Aqua,2,1528
37,GhostWhite,0,775
15,LightCoral,6,599
35,YellowGreen,7,790
13,RosyBrown,6,682
19,Azure,5,1296
14,Indigo,7,1824
33,MediumBlue,8,1785
19,LavenderBlush,9,1014
15,Salmon,1,1860
36,GreenYellow,3,123
6,GoldenRod,9,1402
13,Orange,2,259
27,RosyBrown,9,1645
20,OrangeRed,10,638
19,Green,0,1724
12,AntiqueWhite,6,948
17,LemonChiffon,6,1583
29,GreenYellow,10,1
38,Teal,1,8
37,DarkGreen,1,1986
20,DarkOliveGreen,6,70
13,DarkSlateGray,4,827
21,SteelBlue,7,1098
39,Wheat,9,1632
26,DarkSeaGreen,2,955
38,LightSalmon,1,1407
12,PaleTurquoise,3,1120
17,Orchid,9,1745
25,SandyBrown,2,1092
10,DeepSkyBlue,0,115
12,MidnightBlue,9,1733
28,DarkOliveGreen,5,137
8,PaleGoldenRod,8,694
39,DarkMagenta,3,1070
30,Turquoise,3,827
8,Lime,0,927
29,Tan,0,649
37,LightPink,10,1563
15,DarkGoldenRod,0,1769
33,PaleVioletRed,9,1874
25,Cornsilk,0,1625
26,SteelBlue,8,1199
25,LimeGreen,1,1661
19,LightSteelBlue,5,151
19,Pink,6,1672
24,DarkGray,4,165
38,BurlyWood,3,859
20,DarkSlateGray,1,1768
25,LightCoral,7,1761
22,Cornsilk,1,1204
5,PaleGreen,3,815
7,LightPink,4,787
15,Red,0,1599
23,DarkSalmon,3,391
7,FloralWhite,6,130
31,Peru,10,711
35,LightCoral,10,1264
5,ForestGreen,1,298
37,DarkGreen,9,1112
19,MediumTurquoise,10,1411
33,Lavender,5,1053
25,Gold,5,888
23,Olive,10,370
30,Silver,10,1384
22,Orchid,3,1404
23,Black,0,92
35,FireBrick,8,160
39,Coral,9,145
40,DeepPink,8,1566
27,White,7,686
33,DarkSalmon,9,1223
25,MistyRose,6,534
16,Chartreuse,2,1349
8,Chocolate,0,1673
30,Orchid,10,1039
10,DarkViolet,2,172
14,DeepSkyBlue,5,1180
21,RosyBrown,7,581
31,LightYellow,8,681
27,Lavender,8,782
9,Crimson,7,1182
18,Moccasin,1,1752
35,Thistle,10,1624
22,AliceBlue,2,1771
23,BurlyWood,0,1123
6,Coral,8,1224
36,Maroon,2,1588
25,YellowGreen,1,263
32,WhiteSmoke,7,1857
21,Plum,3,1013
5,GhostWhite,7,1554
40,AntiqueWhite,4,1345
27,MidnightBlue,5,590
37,LavenderBlush,9,1835
32,CornflowerBlue,1,1196
29,SkyBlue,7,1740
32,LightGreen,5,1780
32,Silver,6,1441
35,PaleTurquoise,3,1252
23,Black,1,527
37,Tan,7,1771
28,BlueViolet,10,241
37,DarkTurquoise,7,106
24,Teal,6,978
8,GhostWhite,3,1433
31,SpringGreen,1,1840
27,Teal,4,263
28,DarkCyan,6,1748
33,MediumOrchid,7,1970
23,MidnightBlue,10,1558
25,IndianRed,1,853
15,MediumPurple,6,1122
38,SaddleBrown,0,1165
24,Orchid,10,1273
29,LightYellow,3,775
26,LightCoral,3,641
29,PaleTurquoise,0,1630
30,PeachPuff,7,682
14,DarkSalmon,5,1923
23,SpringGreen,5,1474
37,DarkSlateBlue,10,118
30,SandyBrown,5,671
7,AliceBlue,8,151
10,DarkKhaki,3,1047
24,PapayaWhip,0,955
30,Tan,5,1710
11,Khaki,1,305
7,Chocolate,6,1367
7,Fuchsia,1,1118
37,DarkCyan,0,21
28,Linen,0,475
13,WhiteSmoke,10,1369
40,LightGray,3,999
5,GoldenRod,6,1056
11,Aqua,10,1076
35,Teal,1,587
16,PapayaWhip,6,1266
16,Blue,7,1275
7,DeepSkyBlue,9,1579
11,Gray,4,560
15,DarkCyan,1,822
39,MediumBlue,0,1298
22,Lime,6,1616
23,Brown,3,1575
18,DarkSlateGray,5,1748
31,Cornsilk,4,1434
13,OrangeRed,4,365
14,Orange,7,1068
10,PaleGoldenRod,1,1927
28,Sienna,2,178
30,Chocolate,4,1630
30,Navy,5,1162
22,BlueViolet,5,1621
15,ForestGreen,8,821
13,MidnightBlue,9,1211
33,Indigo,9,937
31,BurlyWood,6,1039
22,LawnGreen,2,309
10,BurlyWood,10,1461
9,MediumSeaGreen,0,1080
11,FireBrick,6,1800
36,MediumPurple,1,965
6,Gold,2,907
38,DeepSkyBlue,8,348
40,IndianRed,0,1487
13,DarkSeaGreen,4,640
39,OliveDrab,5,680
39,MediumSlateBlue,0,87
32,Fuchsia,4,870
40,Gold,2,1341
11,YellowGreen,5,992
31,LightYellow,5,77
10,DarkKhaki,4,1289
5,IndianRed,7,1871
12,AntiqueWhite,2,1781
39,Red,0,249
18,HoneyDew,6,988
27,DeepPink,8,1112
31,DeepPink,6,95
10,BurlyWood,7,1057
18,HotPink,2,1291
14,LightPink,8,161
37,RosyBrown,7,604
19,LawnGreen,3,626
27,MediumOrchid,1,283
28,DeepPink,0,51
38,Thistle,1,427
33,PaleVioletRed,3,483
29,Chartreuse,7,661
23,Khaki,8,1611
24,Indigo,5,1037
6,DarkOrange,3,483
18,MediumBlue,0,1039
19,Coral,9,1346
22,Indigo,1,1295
21,Crimson,7,1809
27,Orange,6,662
13,PowderBlue,1,588
13,Linen,10,1730
16,MediumPurple,6,830
28,GoldenRod,4,1527
28,IndianRed,8,875
38,DarkSeaGreen,2,272
40,HoneyDew,8,1674
39,DarkOrchid,2,55
22,CadetBlue,10,901
37,Tomato,9,1130
9,DeepSkyBlue,10,288
10,Wheat,2,1224
17,Plum,9,1477
18,LemonChiffon,5,458
30,Yellow,6,69
23,Tomato,10,1372
27,MediumTurquoise,10,999
8,Wheat,3,30
10,Tomato,9,167
13,SaddleBrown,3,1026
35,MediumTurquoise,8,806
33,Green,1,825
37,RosyBrown,8,165
22,GoldenRod,10,1876
15,CornflowerBlue,7,33
9,Chocolate,10,1719
8,Violet,4,343
17,DarkOliveGreen,9,406
5,Teal,1,1350
14,SkyBlue,5,1607
35,MediumSlateBlue,8,706
30,SkyBlue,4,1350
36,Gray,7,53
10,OliveDrab,3,1923
40,DeepSkyBlue,2,1754
35,Red,0,1247
37,PaleVioletRed,10,39
35,AntiqueWhite,1,602
12,Green,5,1062
23,MediumBlue,3,1442
36,LightBlue,7,1071
16,LimeGreen,8,550
27,MistyRose,10,1714
34,MidnightBlue,5,1262
36,DarkSalmon,5,395
14,Khaki,0,1686
12,OldLace,1,1530
38,Fuchsia,8,404
26,DarkSlateGray,6,1407
14,SandyBrown,3,1711
22,DarkSlateBlue,8,1980
7,DarkRed,0,50
18,Gray,6,1454
28,PaleGreen,6,883
8,LightGoldenRodYellow,3,1883
25,Salmon,9,418
30,LawnGreen,0,1933
30,LightSkyBlue,10,417
16,DarkSlateGray,2,664
19,DarkKhaki,10,601
34,Orange,4,1484
31,MediumPurple,10,971
35,Navy,2,722
6,LightYellow,4,1407
16,PeachPuff,5,804
16,Gray,4,1639
34,BlanchedAlmond,8,1183
5,LightSeaGreen,9,702
17,Sienna,10,88
9,DarkViolet,7,472
27,Crimson,7,1246
12,LightSlateGray,8,309
16,Gray,3,687
37,WhiteSmoke,3,1806
34,LemonChiffon,2,364
29,Silver,8,953
7,DarkSeaGreen,6,1107
34,LightSkyBlue,2,245
10,LightGreen,9,819
16,DodgerBlue,4,100
34,SeaGreen,2,183
22,Olive,10,504
26,Tan,5,659
40,MediumBlue,5,1597
19,LightGreen,8,210
39,Bisque,8,938
22,DarkBlue,6,1177
37,DarkGoldenRod,5,1432
17,Orchid,6,1984
37,SlateGray,0,951
18,Maroon,9,1932
21,OrangeRed,5,1313
29,Black,8,188
9,DarkSeaGreen,0,774
14,LightYellow,8,812
31,BlanchedAlmond,2,806
10,DeepSkyBlue,2,65
30,MediumVioletRed,5,706
38,OliveDrab,5,1394
36,Violet,2,159
40,Snow,4,1863
38,Purple,6,1667
16,FireBrick,7,1658
37,LightBlue,9,497
25,DarkOrange,8,837
26,BlueViolet,2,1468
8,Beige,2,1242
24,ForestGreen,2,1697
10,PowderBlue,10,701
23,FloralWhite,10,1860
39,Magenta,9,885
24,DarkGreen,8,1861
17,BlanchedAlmond,2,1492
35,MediumPurple,6,806
29,Salmon,7,1552
20,LightSkyBlue,3,395
21,GoldenRod,1,60
40,ForestGreen,2,1035
13,OldLace,10,614
6,SkyBlue,9,1249
34,DeepSkyBlue,9,1172
29,Chartreuse,3,1481
39,Black,1,1352
18,Tan,5,1597
14,GhostWhite,4,103
38,Yellow,0,1590
5,SkyBlue,7,7
37,MediumSlateBlue,3,504
20,MediumPurple,1,1134
10,Magenta,5,613
7,MidnightBlue,4,1146
25,MintCream,4,1070
16,Purple,2,1850
10,DarkSlateGray,7,762
17,Maroon,7,1663
11,Magenta,1,1427
33,SandyBrown,5,1283
5,Ivory,6,1642
7,LightCyan,5,1203
31,MistyRose,0,909
21,White,10,955
18,Magenta,8,428
12,PeachPuff,7,4
40,PaleGoldenRod,2,855
28,DarkOrchid,9,1758
33,WhiteSmoke,2,1020
38,LightSkyBlue,1,1320
6,Gainsboro,6,934
34,Orange,5,210
18,GreenYellow,0,757
36,LightCyan,0,899
26,DarkGoldenRod,3,608
26,DarkSlateBlue,8,865
8,Navy,5,1041
14,PaleGoldenRod,10,1899
28,Peru,7,1072
21,PapayaWhip,6,1377
36,PaleTurquoise,0,1142
24,MediumTurquoise,3,383
39,Linen,3,541
20,Cornsilk,9,1712
25,Violet,3,1819
18,OrangeRed,1,370
30,PaleVioletRed,6,1322
15,RosyBrown,3,415
32,DimGray,6,1535
9,Olive,8,1662
20,BlanchedAlmond,3,1061
6,FireBrick,8,795
21,Yellow,3,300
35,SpringGreen,6,1959
9,Turquoise,6,1681
16,PaleVioletRed,10,489
5,WhiteSmoke,1,161
34,DeepPink,10,1495
28,DarkTurquoise,9,724
14,LawnGreen,7,729
17,CornflowerBlue,6,836
14,DarkBlue,9,225
5,Green,0,386
33,Fuchsia,0,1978
30,Purple,4,1206
20,Black,8,885
15,Plum,7,963
40,DarkSalmon,9,15
15,YellowGreen,4,1866
33,DarkRed,6,484
5,RoyalBlue,3,544
12,DarkOliveGreen,5,1362
22,Crimson,10,716
16,Lime,9,781
36,LightSteelBlue,1,445
33,OldLace,3,833
28,OliveDrab,7,882
18,NavajoWhite,9,329
21,CornflowerBlue,2,1981
26,LightPink,6,1757
27,Chartreuse,10,796
18,HoneyDew,10,1056
33,Thistle,10,1988
19,Sienna,6,1410
8,DarkViolet,2,1532
23,MediumSlateBlue,3,732
33,Azure,8,1955
25,LightCyan,4,1651
40,DimGray,7,461
25,PapayaWhip,1,1840
9,LightSlateGray,4,141
12,DarkSeaGreen,8,339
26,Wheat,9,1089
28,Sienna,8,1299
13,DarkGray,6,787
25,DarkGoldenRod,3,704
38,Green,2,1824
8,Plum,3,1782
26,DarkTurquoise,0,813
26,Black,4,495
22,Fuchsia,0,1669
21,DarkOliveGreen,5,712
12,Wheat,4,1437
28,SteelBlue,3,845
18,FireBrick,3,633
34,LightSteelBlue,4,408
33,MistyRose,9,860
16,MediumSlateBlue,7,30
9,MidnightBlue,7,594
35,GhostWhite,7,877
25,MediumSpringGreen,3,595
21,GreenYellow,10,539
33,HotPink,2,1951
30,LightCyan,1,576
37,DarkGreen,3,1928
39,Beige,9,471
10,BurlyWood,8,1638
8,BurlyWood,3,1244
34,DarkOliveGreen,7,239
36,Gold,10,1124
20,LightSkyBlue,4,1217
36,Tan,2,735
32,Maroon,4,682
24,SandyBrown,7,28
26,LightSkyBlue,7,1094
14,PapayaWhip,2,1188
30,MediumAquaMarine,4,513
15,FloralWhite,8,688
29,LightGreen,1,1864
20,RosyBrown,8,1751
12,BlueViolet,3,583
24,DarkTurquoise,2,1847
35,LightSeaGreen,6,550
30,DeepPink,2,752
20,Crimson,8,576
9,PaleVioletRed,3,540
10,FloralWhite,4,212
13,Blue,1,1822
31,Indigo,1,1194
14,Orange,5,181
27,NavajoWhite,1,709
10,SpringGreen,9,1137
34,MidnightBlue,0,290
21,DarkSlateGray,3,1333
18,White,8,1331
39,RosyBrown,0,1939
29,Pink,6,1681
5,LightYellow,3,1983
24,Azure,10,572
15,MediumPurple,1,436
34,Cyan,3,87
32,Wheat,10,891
13,Tan,0,1995
29,SlateBlue,7,752
39,DarkSlateBlue,0,978
34,DimGray,5,1669
14,BlanchedAlmond,8,778
22,LimeGreen,4,629
28,Tan,9,43
6,DarkKhaki,6,1231
5,DarkSalmon,6,1323
9,White,10,1106
40,MediumSlateBlue,9,1172
7,Gold,5,1084
29,LightYellow,10,1632
9,CadetBlue,9,714
25,Purple,7,1053
11,FireBrick,7,845
7,Chocolate,3,371
11,Khaki,7,1464
6,DarkOliveGreen,5,1238
37,MediumPurple,7,475
30,DarkMagenta,4,1199
36,Silver,4,1723
36,Magenta,6,1770
19,Tan,0,1978
35,LightCoral,7,1974
31,MediumOrchid,9,314
23,Azure,3,1912
20,DarkSlateGray,4,434
36,PapayaWhip,5,1176
12,DarkOrange,3,735
16,LawnGreen,5,1851
28,LightPink,2,532
17,LightGoldenRodYellow,9,983
12,SandyBrown,8,1729
19,LightGoldenRodYellow,10,443
8,PapayaWhip,8,1320
21,FloralWhite,3,196
16,Wheat,8,1138
25,AntiqueWhite,1,934
32,MediumPurple,7,1593
15,GoldenRod,1,156
13,FloralWhite,1,1770
14,Cyan,8,714
26,Chocolate,9,1423
30,Linen,6,115
10,Gold,4,1136
10,Salmon,4,265
29,LightPink,2,1094
17,BlanchedAlmond,2,503
34,Magenta,1,1031
13,PowderBlue,1,245
22,DarkGreen,2,887
31,Blue,2,111
35,HotPink,8,1733
5,DarkKhaki,5,761
6,HotPink,10,1439
30,Moccasin,6,1559
7,OldLace,4,963
23,CadetBlue,3,305
8,RosyBrown,4,1057
38,LightGreen,7,1243
25,DodgerBlue,4,335
14,Plum,10,1397
30,MidnightBlue,10,1064
29,MistyRose,6,225
10,HotPink,3,1704
34,Salmon,9,1096
36,LightCoral,9,594
14,Tomato,10,1909
38,MediumVioletRed,0,762
13,Plum,0,591
37,LawnGreen,6,1953
35,DarkOrchid,0,1417
